date,well_id,qgi_Mscfd,qo_STBd,qw_STBd,Pres_psi,Pwh_psi,Pbh_psi,GOR_scfSTB,water_cut_frac,API_gravity,perm_mD,visc_cp,depth_ft,mix_dens_lbft3,glift_eff,qg_total_Mscfd
2023-08-14,ND-002,15.0,9.2,61.2,2480.2,104.4,2331.4,486.7,0.8736,31.09,428.4,1.487,8818.2,61.39,0.611,19.461
2023-08-15,ND-002,15.0,9.5,66.6,2487.4,111.1,2338.1,488.5,0.8759,30.75,427.0,1.458,8821.5,61.47,0.631,19.623
2023-08-16,ND-002,15.0,7.9,64.4,2490.2,112.0,2340.8,486.8,0.8928,31.3,428.4,1.361,8803.8,61.61,0.526,18.838
2023-08-17,ND-002,15.0,9.5,67.8,2482.8,105.2,2333.8,488.1,0.875,31.02,416.1,1.44,8817.9,61.49,0.634,19.644
2023-08-18,ND-002,15.0,10.1,74.4,2517.7,109.6,2366.7,494.2,0.8731,31.49,425.7,1.467,8818.7,61.54,0.673,19.985
2023-08-19,ND-002,15.0,7.8,63.8,2469.3,104.4,2321.1,502.4,0.8916,30.87,432.1,1.497,8819.7,61.57,0.523,18.94
2023-08-20,ND-002,15.0,10.4,63.9,2481.2,115.4,2332.4,495.5,0.8662,31.5,411.2,1.502,8819.3,61.31,0.691,20.133
2023-08-21,ND-002,15.0,8.9,67.9,2468.7,101.9,2320.6,470.5,0.8826,30.93,417.7,1.494,8794.8,61.58,0.594,19.193
2023-08-22,ND-002,15.0,10.3,65.8,2512.8,117.4,2362.0,490.8,0.863,31.12,426.4,1.441,8822.6,61.36,0.687,20.055
2023-08-23,ND-002,15.0,9.7,63.6,2477.4,113.6,2328.8,459.2,0.8706,31.32,412.9,1.468,8830.5,61.43,0.646,19.452
2023-08-24,ND-002,15.0,9.1,63.2,2456.0,108.8,2308.7,468.3,0.8765,30.92,424.5,1.479,8812.4,61.47,0.606,19.257
2023-08-25,ND-002,15.0,10.1,63.7,2497.1,105.5,2347.3,490.3,0.8635,31.19,432.1,1.499,8807.1,61.34,0.672,19.94
2023-08-26,ND-002,15.0,10.4,62.2,2464.7,117.7,2316.8,476.0,0.8623,31.12,418.6,1.423,8843.0,61.3,0.69,19.928
2023-08-27,ND-002,15.0,8.5,68.7,2488.5,109.6,2339.2,467.8,0.8877,31.26,426.9,1.359,8814.7,61.65,0.568,18.985
2023-08-28,ND-002,15.0,7.2,65.2,2461.8,109.6,2314.1,505.3,0.9005,31.15,435.0,1.461,8804.7,61.68,0.477,18.618
2023-08-29,ND-002,15.0,9.2,69.7,2501.9,103.6,2351.8,478.3,0.8808,31.19,423.9,1.458,8820.5,61.57,0.613,19.4
2023-08-30,ND-002,15.0,7.7,62.6,2458.2,110.9,2310.7,487.0,0.8918,31.04,424.9,1.459,8823.3,61.6,0.511,18.731
2023-08-31,ND-002,15.0,7.8,65.9,2498.8,106.7,2348.9,476.9,0.8947,31.43,421.5,1.483,8833.9,61.65,0.523,18.743
2023-09-01,ND-002,15.0,8.8,64.6,2527.2,103.5,2375.6,482.0,0.8807,31.25,433.5,1.42,8819.3,61.52,0.586,19.234
2023-09-02,ND-002,15.0,8.3,61.5,2482.0,109.1,2333.1,478.4,0.8802,31.36,423.9,1.513,8829.3,61.52,0.552,18.959
2023-09-03,ND-002,15.0,9.5,63.0,2512.2,114.6,2361.5,488.6,0.8696,30.98,416.8,1.511,8825.9,61.39,0.635,19.651
2023-09-04,ND-002,15.0,9.8,64.4,2484.5,116.3,2335.4,481.8,0.8713,31.46,416.3,1.483,8823.1,61.4,0.654,19.723
2023-09-05,ND-002,15.0,7.2,65.0,2483.3,114.4,2334.3,491.1,0.8997,31.44,422.8,1.393,8825.3,61.69,0.48,18.532
2023-09-06,ND-002,15.0,9.8,67.8,2494.0,110.9,2344.3,469.7,0.8728,30.93,428.4,1.387,8812.6,61.49,0.651,19.583
2023-09-07,ND-002,15.0,9.4,66.9,2463.0,112.9,2315.2,479.0,0.8744,31.21,424.5,1.535,8828.5,61.5,0.624,19.483
2023-09-08,ND-002,0.0,8.1,51.0,2485.3,88.0,2336.2,495.5,0.8611,31.19,432.7,1.462,8813.0,61.67,0.0,3.994
2023-09-09,ND-002,15.0,8.1,66.5,2487.0,117.0,2337.8,473.3,0.8926,31.12,418.5,1.416,8832.6,61.64,0.542,18.849
2023-09-10,ND-002,15.0,10.5,64.1,2485.4,110.9,2336.3,501.6,0.8564,31.38,415.9,1.422,8818.9,61.29,0.699,20.261
2023-09-11,ND-002,15.0,9.6,68.0,2490.7,114.4,2341.3,452.5,0.8759,31.29,427.6,1.364,8821.0,61.55,0.637,19.322
2023-09-12,ND-002,15.0,10.0,65.3,2485.7,106.5,2336.6,490.3,0.869,30.95,431.1,1.443,8810.9,61.39,0.666,19.895
2023-09-13,ND-002,15.0,9.2,65.4,2478.3,106.6,2329.6,471.9,0.8761,31.24,426.1,1.561,8821.3,61.5,0.612,19.33
2023-09-14,ND-002,15.0,9.2,62.6,2516.4,117.2,2365.4,481.5,0.869,30.97,435.9,1.461,8798.7,61.43,0.615,19.441
2023-09-15,ND-002,15.0,8.6,64.8,2480.3,117.5,2331.5,472.8,0.8839,31.41,422.7,1.446,8811.0,61.56,0.573,19.063
2023-09-16,ND-002,15.0,8.9,61.7,2482.7,109.5,2333.7,465.3,0.8775,31.54,425.2,1.455,8806.0,61.46,0.596,19.16
2023-09-17,ND-002,15.0,8.8,65.7,2486.2,117.8,2337.0,476.2,0.8787,31.45,413.4,1.459,8821.7,61.55,0.586,19.183
2023-09-18,ND-002,15.0,8.7,61.8,2496.7,103.8,2346.9,499.1,0.8792,31.15,427.2,1.463,8818.3,61.44,0.582,19.359
2023-09-19,ND-002,15.0,8.0,66.1,2500.9,115.1,2350.9,482.5,0.8936,31.56,424.0,1.405,8824.0,61.63,0.533,18.859
2023-09-20,ND-002,15.0,6.4,67.0,2486.7,116.5,2337.5,477.8,0.9106,30.97,423.9,1.326,8812.1,61.83,0.43,18.079
2023-09-21,ND-002,15.0,9.7,66.1,2500.3,116.8,2350.3,485.4,0.8719,30.87,426.4,1.488,8824.7,61.44,0.646,19.702
2023-09-22,ND-002,15.0,7.6,63.5,2461.3,116.1,2313.6,469.4,0.8935,31.36,430.8,1.528,8825.1,61.64,0.51,18.589
2023-09-23,ND-002,15.0,8.3,63.3,2472.4,109.4,2324.1,484.8,0.8846,31.16,432.8,1.416,8810.4,61.54,0.556,19.041
2023-09-24,ND-002,15.0,9.8,64.0,2507.2,109.0,2356.8,480.1,0.8687,30.69,428.8,1.415,8825.1,61.4,0.651,19.685
2023-09-25,ND-002,15.0,9.0,64.1,2474.6,113.2,2326.2,496.8,0.8819,30.93,409.9,1.398,8821.5,61.46,0.6,19.471
2023-09-26,ND-002,15.0,8.9,64.7,2469.9,108.5,2321.7,492.4,0.8779,31.48,433.4,1.418,8833.5,61.49,0.591,19.364
2023-09-27,ND-002,15.0,8.6,65.3,2473.9,105.3,2325.5,491.3,0.8848,30.83,419.9,1.419,8823.9,61.54,0.573,19.222
2023-09-28,ND-002,15.0,9.2,68.7,2456.4,103.7,2309.0,499.9,0.8793,31.02,432.3,1.529,8813.0,61.52,0.614,19.608
2023-09-29,ND-002,15.0,11.5,62.2,2472.6,118.5,2324.2,508.8,0.8446,31.19,436.6,1.35,8824.3,61.12,0.768,20.862
2023-09-30,ND-002,15.0,9.5,60.6,2488.3,113.5,2339.0,473.2,0.8639,31.14,423.6,1.529,8825.9,61.37,0.63,19.474
2023-10-01,ND-002,0.0,6.4,52.1,2468.5,100.0,2320.4,479.7,0.8899,31.48,424.4,1.389,8819.7,61.96,0.0,3.07
2023-10-02,ND-002,15.0,10.4,64.4,2468.9,106.3,2320.8,484.8,0.8631,31.22,421.6,1.517,8799.9,61.33,0.696,20.061
2023-10-03,ND-002,15.0,8.8,65.5,2478.1,113.8,2329.4,491.7,0.8815,31.17,429.7,1.426,8820.1,61.52,0.584,19.304
2023-10-04,ND-002,15.0,9.3,62.0,2468.0,113.0,2319.9,464.7,0.869,30.74,423.9,1.38,8815.6,61.43,0.62,19.32
2023-10-05,ND-002,15.0,9.8,63.9,2445.2,120.2,2298.5,458.3,0.8613,31.23,432.1,1.427,8817.8,61.42,0.655,19.504
2023-10-06,ND-002,15.0,8.8,64.1,2485.8,114.4,2336.7,506.6,0.8816,30.93,418.4,1.462,8837.1,61.46,0.588,19.465
2023-10-07,ND-002,15.0,8.8,62.3,2480.7,106.8,2331.8,475.6,0.878,31.43,425.3,1.403,8814.8,61.48,0.585,19.172
2023-10-08,ND-002,15.0,9.2,63.6,2499.4,110.3,2349.4,506.2,0.8763,31.35,434.5,1.376,8811.0,61.41,0.614,19.66
2023-10-09,ND-002,15.0,10.0,65.0,2492.7,114.2,2343.1,487.6,0.8639,31.06,428.4,1.421,8861.2,61.39,0.664,19.857
2023-10-10,ND-002,15.0,8.7,61.0,2485.4,104.3,2336.3,482.9,0.88,30.91,429.5,1.425,8807.6,61.44,0.582,19.216
2023-10-11,ND-002,15.0,8.7,66.2,2495.0,110.5,2345.3,475.9,0.884,31.0,418.5,1.476,8824.4,61.56,0.581,19.148
2023-10-12,ND-002,15.0,8.8,62.2,2482.9,108.5,2333.9,505.8,0.8745,31.35,420.4,1.36,8821.3,61.42,0.586,19.45
2023-10-13,ND-002,15.0,7.6,65.2,2469.5,104.2,2321.3,480.8,0.8931,31.63,418.7,1.455,8820.6,61.67,0.505,18.646
2023-10-14,ND-002,15.0,9.0,61.8,2471.6,110.2,2323.3,479.7,0.8762,31.16,423.3,1.504,8818.4,61.44,0.597,19.298
2023-10-15,ND-002,15.0,9.9,65.8,2471.2,110.9,2322.9,485.3,0.8672,31.32,416.0,1.482,8820.9,61.41,0.661,19.814
2023-10-16,ND-002,15.0,8.6,64.1,2461.8,112.7,2314.1,479.1,0.8798,31.18,414.8,1.501,8821.3,61.53,0.574,19.122
2023-10-17,ND-002,15.0,7.4,63.5,2471.1,114.9,2322.8,501.8,0.8953,31.17,433.5,1.425,8815.6,61.62,0.495,18.728
2023-10-18,ND-002,15.0,8.9,61.7,2477.8,105.8,2329.1,466.9,0.8708,31.42,427.8,1.438,8834.3,61.46,0.596,19.175
2023-10-19,ND-002,15.0,9.1,62.9,2457.1,113.3,2309.7,497.3,0.8712,30.89,427.5,1.342,8812.0,61.43,0.604,19.506
2023-10-20,ND-002,15.0,8.8,67.4,2478.4,106.4,2329.7,487.9,0.8791,31.57,429.3,1.465,8843.5,61.56,0.587,19.298
2023-10-21,ND-002,15.0,7.4,61.3,2490.5,104.4,2341.0,484.7,0.8923,31.32,431.8,1.448,8823.0,61.6,0.495,18.603
2023-10-22,ND-002,15.0,8.9,61.0,2472.7,120.6,2324.3,489.6,0.8779,31.1,414.4,1.471,8807.5,61.41,0.594,19.361
2023-10-23,ND-002,15.0,8.5,63.4,2490.4,102.5,2341.0,479.5,0.8805,31.33,438.4,1.482,8828.6,61.52,0.569,19.094
2023-10-24,ND-002,15.0,8.2,66.0,2497.9,116.2,2348.1,482.3,0.8883,31.07,430.3,1.426,8817.3,61.61,0.545,18.944
2023-10-25,ND-002,15.0,6.9,64.1,2457.9,109.8,2310.4,496.3,0.9032,31.09,432.4,1.433,8808.5,61.7,0.46,18.423
2023-10-26,ND-002,15.0,11.1,61.5,2473.5,103.6,2325.1,491.6,0.845,31.33,432.2,1.345,8812.2,61.17,0.741,20.463
2023-10-27,ND-002,15.0,11.7,61.8,2466.7,114.0,2318.7,466.9,0.8394,31.18,436.0,1.432,8835.6,61.15,0.782,20.476
2023-10-28,ND-002,15.0,9.1,66.9,2490.2,113.7,2340.8,510.4,0.8791,31.03,429.3,1.389,8822.7,61.48,0.608,19.652
2023-10-29,ND-002,15.0,9.5,61.7,2482.4,117.9,2333.4,492.1,0.8656,31.03,420.6,1.486,8810.6,61.36,0.63,19.65
2023-10-30,ND-002,15.0,10.1,63.5,2485.4,114.1,2336.3,475.4,0.8586,31.31,428.2,1.439,8820.3,61.36,0.671,19.784
2023-10-31,ND-002,15.0,9.1,62.1,2457.2,103.0,2309.7,501.3,0.8723,31.1,430.1,1.447,8832.8,61.39,0.608,19.575
2023-11-01,ND-002,15.0,9.5,64.1,2477.3,108.8,2328.7,496.1,0.8713,31.03,432.9,1.433,8823.6,61.41,0.632,19.702
2023-11-02,ND-002,15.0,9.4,60.5,2489.3,114.7,2340.0,479.9,0.8682,31.14,432.2,1.437,8800.5,61.36,0.628,19.518
2023-11-03,ND-002,15.0,8.8,62.5,2488.5,112.9,2339.2,491.4,0.8823,31.32,423.3,1.388,8791.5,61.46,0.584,19.306
2023-11-04,ND-002,15.0,7.2,64.0,2471.2,126.7,2323.0,474.7,0.897,31.01,423.6,1.524,8803.3,61.69,0.482,18.43
2023-11-05,ND-002,15.0,9.6,65.2,2487.0,117.4,2337.7,482.1,0.8698,31.56,425.3,1.376,8826.2,61.43,0.642,19.644
2023-11-06,ND-002,15.0,8.2,63.7,2482.7,111.5,2333.7,484.1,0.8853,30.93,416.6,1.32,8810.4,61.56,0.546,18.962
2023-11-07,ND-002,15.0,9.9,60.9,2480.2,118.4,2331.3,465.9,0.8614,31.13,436.8,1.412,8812.4,61.34,0.657,19.592
2023-11-08,ND-002,15.0,8.7,58.0,2473.0,125.4,2324.6,480.8,0.8723,31.19,434.1,1.506,8843.3,61.38,0.581,19.189
2023-11-09,ND-002,15.0,8.6,66.4,2476.4,117.7,2327.8,498.2,0.8831,31.38,428.2,1.45,8820.7,61.55,0.572,19.276
2023-11-10,ND-002,15.0,10.2,62.6,2462.3,117.8,2314.5,496.6,0.8634,30.82,426.8,1.508,8831.0,61.29,0.681,20.074
2023-11-11,ND-002,15.0,6.4,63.1,2503.0,116.7,2352.8,496.2,0.906,31.11,420.6,1.495,8796.4,61.74,0.429,18.19
2023-11-12,ND-002,15.0,9.4,60.2,2492.1,114.6,2342.5,489.7,0.8691,31.08,430.9,1.483,8826.4,61.34,0.625,19.588
2023-11-13,ND-002,15.0,9.5,60.6,2476.2,117.1,2327.6,464.0,0.8672,31.08,423.3,1.48,8828.4,61.38,0.63,19.388
2023-11-14,ND-002,15.0,9.3,63.6,2465.6,123.9,2317.7,471.8,0.8732,31.87,430.8,1.41,8812.3,61.45,0.622,19.405
2023-11-15,ND-002,15.0,8.6,63.2,2473.6,114.9,2325.2,512.1,0.878,31.44,411.1,1.347,8842.4,61.46,0.571,19.386
2023-11-16,ND-002,15.0,8.4,65.8,2478.7,116.0,2329.9,459.9,0.8871,31.44,430.1,1.38,8833.8,61.62,0.56,18.861
2023-11-17,ND-002,15.0,9.2,60.1,2496.3,122.8,2346.5,488.2,0.8702,31.46,427.9,1.471,8805.9,61.36,0.612,19.483
2023-11-18,ND-002,15.0,8.5,62.0,2477.2,125.5,2328.5,502.2,0.8771,31.22,427.2,1.467,8799.7,61.46,0.569,19.284
2023-11-19,ND-002,15.0,10.2,59.9,2450.3,110.2,2303.3,462.4,0.8563,30.92,428.3,1.429,8814.1,61.28,0.68,19.718
2023-11-20,ND-002,15.0,7.8,64.3,2442.7,112.8,2296.1,482.7,0.8935,31.03,422.6,1.376,8829.2,61.62,0.518,18.752
2023-11-21,ND-002,15.0,10.0,58.5,2459.2,122.5,2311.6,487.4,0.8594,31.0,420.7,1.508,8817.7,61.23,0.665,19.861
2023-11-22,ND-002,15.0,8.5,61.4,2459.8,122.1,2312.2,487.2,0.8811,31.08,434.7,1.469,8823.8,61.47,0.566,19.136
2023-11-23,ND-002,15.0,8.5,58.9,2476.4,123.4,2327.8,482.1,0.8769,31.2,422.0,1.393,8800.3,61.42,0.57,19.12
2023-11-24,ND-002,15.0,8.6,65.2,2472.5,120.8,2324.2,500.1,0.8841,31.47,423.6,1.483,8819.9,61.52,0.571,19.286
2023-11-25,ND-002,15.0,8.0,63.2,2501.4,111.7,2351.3,491.9,0.8867,31.18,422.8,1.382,8827.7,61.56,0.534,18.938
2023-11-26,ND-002,15.0,8.8,64.2,2463.3,117.0,2315.5,450.3,0.8769,31.6,412.2,1.48,8843.4,61.55,0.588,18.972
2023-11-27,ND-002,15.0,8.8,63.2,2494.5,127.9,2344.8,481.8,0.8738,31.49,423.7,1.393,8812.3,61.48,0.589,19.256
2023-11-28,ND-002,15.0,8.0,61.0,2476.8,124.3,2328.2,503.1,0.8813,31.17,419.5,1.46,8819.6,61.49,0.536,19.044
2023-11-29,ND-002,15.0,6.9,65.6,2474.1,123.2,2325.6,509.8,0.9035,31.71,430.4,1.534,8804.2,61.7,0.462,18.535
2023-11-30,ND-002,15.0,8.6,65.6,2479.3,120.7,2330.6,478.2,0.8787,31.32,420.3,1.414,8844.1,61.56,0.572,19.105
2023-12-01,ND-002,15.0,8.5,64.9,2457.1,112.5,2309.7,473.6,0.8824,30.83,412.9,1.454,8805.8,61.57,0.564,19.005
2023-12-02,ND-002,15.0,9.6,56.7,2443.0,118.2,2296.5,489.8,0.8635,31.22,426.9,1.512,8809.8,61.23,0.639,19.694
2023-12-03,ND-002,15.0,8.3,62.0,2458.2,118.0,2310.7,517.3,0.8834,31.43,431.2,1.37,8805.0,61.46,0.557,19.318
2023-12-04,ND-002,15.0,10.4,61.7,2461.2,112.3,2313.5,472.0,0.8562,30.91,433.3,1.534,8817.4,61.28,0.696,19.926
2023-12-05,ND-002,15.0,7.8,64.5,2468.6,117.6,2320.5,472.0,0.8906,31.53,430.5,1.418,8838.0,61.64,0.52,18.683
2023-12-06,ND-002,15.0,7.3,55.8,2448.2,124.4,2301.3,482.3,0.8888,31.14,417.2,1.423,8795.2,61.5,0.489,18.541
2023-12-07,ND-002,15.0,9.6,64.3,2466.8,113.8,2318.8,494.8,0.8663,31.26,426.6,1.552,8817.4,61.4,0.641,19.76
2023-12-08,ND-002,15.0,8.1,62.3,2478.2,112.6,2329.5,481.4,0.8851,31.47,424.3,1.361,8796.2,61.55,0.537,18.879
2023-12-09,ND-002,15.0,7.6,65.0,2488.1,124.5,2338.8,485.8,0.895,31.24,411.3,1.482,8823.0,61.65,0.51,18.716
2023-12-10,ND-002,15.0,7.8,57.9,2461.4,108.7,2313.7,496.0,0.8843,31.3,425.9,1.362,8823.8,61.47,0.519,18.861
2023-12-11,ND-002,15.0,8.7,61.3,2482.6,112.3,2333.7,475.4,0.876,31.2,419.0,1.339,8794.1,61.46,0.583,19.157
2023-12-12,ND-002,15.0,9.4,60.7,2481.3,123.0,2332.5,498.6,0.8683,31.17,425.5,1.543,8825.5,61.33,0.626,19.679
2023-12-13,ND-002,15.0,9.2,61.3,2474.2,118.7,2325.7,497.8,0.8671,31.27,432.1,1.438,8811.2,61.37,0.613,19.575
2023-12-14,ND-002,15.0,9.8,62.0,2448.1,116.3,2301.2,467.1,0.8693,31.02,426.4,1.466,8809.3,61.37,0.652,19.57
2023-12-15,ND-002,15.0,10.3,61.1,2463.9,114.7,2316.1,496.3,0.8578,31.26,425.7,1.359,8834.2,61.25,0.685,20.103
2023-12-16,ND-002,15.0,7.7,62.5,2479.5,113.8,2330.7,469.0,0.889,31.41,419.2,1.528,8827.2,61.62,0.511,18.598
2023-12-17,ND-002,15.0,7.8,61.4,2476.9,118.0,2328.3,483.8,0.8851,31.01,416.9,1.447,8819.3,61.56,0.52,18.77
2023-12-18,ND-002,15.0,8.7,62.8,2482.2,116.1,2333.2,457.1,0.8763,31.5,428.3,1.321,8822.0,61.53,0.58,18.979
2023-12-19,ND-002,15.0,7.8,61.1,2466.7,121.0,2318.7,467.6,0.888,31.31,433.8,1.478,8821.0,61.59,0.517,18.626
2023-12-20,ND-002,15.0,8.9,64.0,2469.4,123.5,2321.2,476.1,0.8776,31.42,423.6,1.411,8818.0,61.5,0.591,19.223
2023-12-21,ND-002,15.0,7.0,59.7,2439.0,111.1,2292.7,498.9,0.9001,31.04,432.0,1.466,8816.5,61.6,0.464,18.473
2023-12-22,ND-002,0.0,7.6,48.3,2459.9,99.6,2312.3,485.6,0.8645,31.03,426.6,1.435,8841.9,61.7,0.0,3.677
2023-12-23,ND-002,15.0,9.2,63.0,2491.9,117.8,2342.4,460.1,0.8686,31.01,424.2,1.343,8833.4,61.47,0.616,19.248
2023-12-24,ND-002,15.0,9.2,59.3,2475.6,122.4,2327.0,483.1,0.8663,31.25,435.7,1.516,8827.0,61.35,0.613,19.44
2023-12-25,ND-002,15.0,7.5,63.7,2476.0,113.5,2327.5,471.7,0.8919,31.52,419.3,1.516,8828.0,61.65,0.503,18.557
2023-12-26,ND-002,15.0,8.6,63.3,2456.8,120.6,2309.4,458.1,0.8793,31.26,422.6,1.33,8816.1,61.55,0.574,18.943
2023-12-27,ND-002,15.0,7.8,61.9,2480.1,115.8,2331.3,485.1,0.8953,31.3,411.8,1.441,8819.2,61.57,0.518,18.768
2023-12-28,ND-002,0.0,6.7,50.6,2475.5,96.6,2327.0,508.3,0.8856,31.27,421.6,1.502,8818.9,61.84,0.0,3.398
2023-12-29,ND-002,15.0,7.6,63.2,2443.9,119.7,2297.2,499.3,0.8952,31.35,425.1,1.446,8822.9,61.6,0.505,18.78
2023-12-30,ND-002,15.0,8.6,59.4,2469.8,115.4,2321.6,486.9,0.8779,31.34,425.7,1.412,8818.2,61.42,0.573,19.183
2023-12-31,ND-002,15.0,8.1,56.3,2450.6,121.9,2303.6,485.4,0.873,31.43,426.2,1.369,8821.9,61.4,0.54,18.932
2024-01-01,ND-002,94.6,31.4,252.6,2475.9,134.3,2327.4,471.5,0.8866,30.82,425.3,1.477,8831.4,61.42,0.332,109.413
2024-01-02,ND-002,94.31,31.2,231.1,2470.5,132.9,2322.3,474.3,0.8806,30.99,420.7,1.448,8825.8,61.29,0.331,109.109
2024-01-03,ND-002,94.51,34.7,223.7,2469.6,141.6,2321.4,473.1,0.8734,30.96,424.8,1.421,8791.5,61.14,0.367,110.927
2024-01-04,ND-002,96.15,31.4,224.6,2481.1,135.5,2332.3,459.7,0.8783,31.35,420.6,1.511,8815.5,61.25,0.327,110.591
2024-01-05,ND-002,98.51,29.1,242.1,2454.3,144.5,2307.1,478.0,0.8916,31.21,437.6,1.354,8820.0,61.39,0.295,112.428
2024-01-06,ND-002,100.09,34.3,244.8,2463.2,134.8,2315.4,474.0,0.8779,31.11,433.8,1.484,8794.8,61.26,0.342,116.326
2024-01-07,ND-002,98.2,28.7,215.8,2468.3,134.0,2320.2,482.9,0.8835,31.35,431.3,1.48,8816.0,61.23,0.292,112.039
2024-01-08,ND-002,97.03,33.8,246.6,2475.0,135.2,2326.5,495.9,0.8777,31.12,422.7,1.463,8832.0,61.26,0.349,113.804
2024-01-09,ND-002,95.12,29.7,231.5,2451.9,143.7,2304.8,474.8,0.8886,31.63,429.1,1.373,8818.2,61.34,0.313,109.237
2024-01-10,ND-002,0.0,7.2,48.2,2457.6,99.5,2310.2,475.3,0.8687,30.92,425.1,1.394,8828.7,61.77,0.0,3.406
2024-01-11,ND-002,99.92,34.7,252.6,2486.6,141.1,2337.4,483.6,0.8756,31.25,432.9,1.449,8810.4,61.28,0.348,116.724
2024-01-12,ND-002,96.53,27.2,232.5,2455.3,140.5,2308.0,480.2,0.8977,31.54,428.8,1.464,8809.4,61.4,0.282,109.614
2024-01-13,ND-002,0.0,8.0,48.3,2473.7,98.0,2325.3,491.5,0.8593,31.45,421.9,1.402,8831.9,61.62,0.0,3.935
2024-01-14,ND-002,93.4,34.5,252.3,2470.7,137.5,2322.4,500.1,0.877,31.06,421.9,1.474,8812.9,61.29,0.369,110.632
2024-01-15,ND-002,94.76,28.2,235.3,2488.9,137.9,2339.5,489.2,0.891,31.22,419.2,1.511,8818.8,61.39,0.297,108.545
2024-01-16,ND-002,94.56,32.2,211.5,2454.9,140.5,2307.6,486.0,0.8739,31.85,415.8,1.46,8827.9,61.11,0.34,110.199
2024-01-17,ND-002,94.03,33.9,224.6,2468.8,137.2,2320.7,499.0,0.8747,31.18,426.5,1.443,8805.5,61.13,0.361,110.96
2024-01-18,ND-002,91.37,34.2,244.1,2461.8,143.2,2314.1,492.7,0.8772,31.04,432.4,1.529,8816.7,61.27,0.374,108.22
2024-01-19,ND-002,89.3,37.1,210.6,2449.3,137.5,2302.3,468.3,0.855,31.63,429.6,1.503,8812.9,61.0,0.416,106.687
2024-01-20,ND-002,87.86,35.7,217.0,2475.2,136.7,2326.7,507.2,0.8586,31.38,424.3,1.425,8782.7,61.05,0.406,105.964
2024-01-21,ND-002,87.26,32.8,242.9,2469.6,141.2,2321.5,506.8,0.8815,31.22,431.5,1.539,8818.3,61.31,0.376,103.878
2024-01-22,ND-002,88.34,29.1,228.9,2459.6,138.3,2312.0,508.6,0.8832,31.43,435.6,1.459,8812.6,61.33,0.329,103.119
2024-01-23,ND-002,90.08,34.2,250.6,2472.9,131.3,2324.5,489.5,0.8771,31.04,423.6,1.457,8821.1,61.32,0.38,106.84
2024-01-24,ND-002,87.59,29.0,238.0,2482.2,142.0,2333.2,483.1,0.888,30.63,430.3,1.47,8820.9,61.43,0.332,101.62
2024-01-25,ND-002,88.08,32.8,225.7,2448.4,137.4,2301.5,484.9,0.8734,31.34,424.5,1.465,8816.5,61.23,0.372,103.966
2024-01-26,ND-002,86.75,27.6,216.8,2470.0,138.2,2321.8,479.3,0.8876,31.2,423.7,1.508,8811.0,61.35,0.318,99.967
2024-01-27,ND-002,88.31,32.3,231.7,2483.6,136.4,2334.6,498.3,0.8824,30.95,429.2,1.462,8827.4,61.26,0.365,104.384
2024-01-28,ND-002,89.15,27.5,235.7,2473.5,131.2,2325.1,488.5,0.8985,31.11,430.8,1.375,8817.3,61.44,0.309,102.605
2024-01-29,ND-002,90.81,31.7,225.6,2488.8,140.1,2339.5,439.0,0.8774,31.33,408.8,1.495,8836.8,61.32,0.349,104.721
2024-01-30,ND-002,93.74,34.9,248.5,2479.9,134.7,2331.1,471.7,0.8714,31.05,421.1,1.587,8817.6,61.3,0.373,110.21
2024-01-31,ND-002,94.03,26.9,245.2,2467.6,132.4,2319.5,492.0,0.9025,31.11,430.9,1.428,8811.9,61.48,0.286,107.252
2024-02-01,ND-002,91.92,28.1,241.2,2477.0,145.6,2328.4,506.3,0.8965,31.41,430.8,1.432,8808.2,61.41,0.306,106.15
2024-02-02,ND-002,91.86,29.4,236.5,2454.0,131.0,2306.8,497.1,0.8901,31.0,433.3,1.448,8814.7,61.36,0.32,106.461
2024-02-03,ND-002,94.5,37.6,232.7,2439.1,138.8,2292.7,494.6,0.8625,31.51,425.8,1.51,8828.2,61.08,0.398,113.107
2024-02-04,ND-002,96.72,30.8,239.8,2444.0,132.4,2297.4,487.3,0.8892,31.33,428.0,1.483,8812.1,61.33,0.318,111.717
2024-02-05,ND-002,94.55,31.3,241.1,2469.6,137.2,2321.4,476.5,0.8849,31.24,429.6,1.475,8813.3,61.35,0.331,109.457
2024-02-06,ND-002,96.22,32.8,239.6,2471.9,138.8,2323.6,496.4,0.881,31.05,434.1,1.476,8831.4,61.26,0.34,112.483
2024-02-07,ND-002,96.35,28.7,256.7,2449.8,133.9,2302.8,482.4,0.8984,31.22,422.7,1.458,8817.3,61.49,0.298,110.185
2024-02-08,ND-002,97.8,30.3,262.1,2456.9,130.1,2309.5,495.4,0.8924,31.24,424.9,1.482,8842.1,61.45,0.309,112.792
2024-02-09,ND-002,96.02,33.4,255.9,2472.1,133.9,2323.8,503.1,0.878,31.13,424.5,1.452,8828.1,61.32,0.348,112.834
2024-02-10,ND-002,92.36,29.9,232.6,2460.1,140.7,2312.4,492.4,0.8858,31.08,424.9,1.458,8813.2,61.33,0.323,107.07
2024-02-11,ND-002,93.42,37.3,218.4,2435.9,126.5,2289.7,502.9,0.8588,30.97,426.6,1.457,8825.4,60.98,0.399,112.162
